event,event_latitude,event_longitude,event_document,event_importance,event_date,event_source_name
ARREST,30.0,70.0,['http://www.msn.com/en-xl/asia/pakistan/pakistani-police-arrest-2-men-on-charges-of-terror-financing/ar-BB19QkT7'],['2'],[20201009050000],['msn.com']
ARREST,30.3954,-89.069,['https://www.wxxv25.com/2020/10/08/arrested-one-count-manslaughter/'],['23'],[20201009021500],['wxxv25.com']
ARREST,31.106,-97.6475,"['https://lebanon-express.com/news/national/texas-officer-charged-in-black-mans-fatal-shooting-fired/article_e1a95b3a-2549-59ca-ab35-8368dc0cf9e9.html', 'https://www.fox26houston.com/news/two-more-charged-in-sierra-rhodds-death-including-initial-suspects-boyfriend']","['1000000', '2']","[20201009023000, 20201009014500]","['lebanon-express.com', 'fox26houston.com']"
ARREST,31.1801,-91.8749,['https://www.dailymail.co.uk/news/article-8822031/Louisiana-priest-37-arrested-having-threesome-dominatrices-church-altar.html'],['2'],[20201009050000],['dailymail.co.uk']
ARREST,32.7153,-117.157,"['https://www.wvlkam.com/news/citing-abuse-florida-prosecutor-stops-pursuing-most-resisting-arrest-charges-sparking-police-concerns/', 'https://www.sandiegouniontribune.com/news/immigration/story/2020-10-08/ice-sanctuary-policies-arrest-san-diego']","['21', '24']","[20201009054500, 20201009000000]","['wvlkam.com', 'sandiegouniontribune.com']"
ARREST,32.7831,-96.8067,['https://www.outlookindia.com/website/story/world-news-texas-cop-charged-in-black-mans-fatal-shooting-fired/361819'],['1000000'],[20201009054500],['outlookindia.com']
ARREST,32.9537,-96.8903,['http://freerepublic.com/tag/*/index?more=3891915'],['100'],[20201009004500],['freerepublic.com']
ARREST,32.9866,-83.6487,"['https://www.reformer.com/opinion/editorials/another-view-reported-surgeries-on-detained-migrant-women-must-be-investigated/article_1a32d1b8-099c-11eb-b4cf-c378e99e285e.html', 'https://www.walb.com/2020/10/08/more-sentencings-massive-georgia-florida-meth-ring/']","['2', '35']","[20201009040000, 20201009004500]","['reformer.com', 'walb.com']"
ARREST,33.4484,-112.074,['https://www.abc15.com/news/election-2020/maricopa-co-sheriff-paul-penzone-wants-second-term-for-reforms'],['600'],[20201009053000],['abc15.com']
ARREST,33.7712,-111.388,['https://mynorthwest.com/2212461/wa-incarcerated-artists-raise-12000-for-ywca-by-creating-pieces-for-auction/'],['12'],[20201009004500],['mynorthwest.com']
ARREST,34.0078,71.5733,"['https://www.dawn.com/beforethesuncomesup/', 'https://www.thenews.com.pk/print/726513-eight-held-after-minor-girl-s-body-found-in-charsadda']","['4', '8']","[20201009050000, 20201009014500]","['dawn.com', 'thenews.com.pk']"
ARREST,34.0522,-118.244,['https://myb106.com/tory-lanez-charged-with-felony-assault-in-megan-thee-stallion-shooting-faces-nearly-23-years-in-prison-report/'],['4'],[20201009023000],['myb106.com']
ARREST,34.251,71.6904,['https://www.dawn.com/news/1584051/212-year-old-girl-in-charsadda-was-raped-before-being-killed-says-medical-report'],['8'],[20201009050000],['dawn.com']
ARREST,34.9513,-92.3809,['https://www.goldcoastbulletin.com.au/sacha-baron-cohen-feared-for-his-life-during-two-borat-movie-stunts/news-story/be96fbe62e595921f9fa4ecbdf80f6ec?nk=47cfd7d03acc594a042c1622ebb90589-1602208952'],['2014'],[20201009021500],['goldcoastbulletin.com.au']
ARREST,35.0,105.0,"['https://www.nytimes.com/2020/10/01/us/brockton-massachusetts-woman-freed-prison.html', 'https://listenupyall.com/2020/10/08/stolen-mao-calligraphy-worth-millions-found-cut-in-half/', 'https://freedomhouse.org/report/china-media-bulletin/2020/xi-legitimacy-crisis-100-days-hong-kong-law-october-2020']","['17', '3', '23']","[20201009004500, 20201009004500, 20201009001500]","['nytimes.com', 'listenupyall.com', 'freedomhouse.org']"
ARREST,35.0456,-85.3097,['https://www.chattanoogan.com/2020/10/8/416436/Longtime-Unum-Employee-Arrested-By.aspx'],['54'],[20201009001500],['chattanoogan.com']
ARREST,35.3002,-79.4831,['https://www.wbtv.com/2020/10/08/nc-prison-still-accepting-new-inmates-despite-outbreak-covid-/'],['30'],[20201009000000],['wbtv.com']
ARREST,35.5376,-96.9247,['https://pressofatlanticcity.com/community/currents_gazettes/news/national/inmates-forced-to-listen-to-baby-shark-on-repeat-oklahoma-prosecutor-says/article_39c226d0-7706-58da-8597-09aa5ebfa1c3.html'],['2'],[20201009021500],['pressofatlanticcity.com']
ARREST,35.6501,-95.9669,['https://newstalk1290.com/james-staley-iii-charged-for-murder-of-wilder-mcdaniel/'],['10'],[20201009014500],['newstalk1290.com']
ARREST,35.7373,0.555987,['https://www.amnesty.org.uk/urgent-actions/detained-activist-critical-condition'],['74'],[20201009000000],['amnesty.org.uk']
ARREST,36.17,-119.746,['https://www.law360.com/articles/1318310/judge-slams-ice-for-spotty-compliance-with-virus-safety'],['70'],[20201009014500],['law360.com']
ARREST,36.7477,-119.772,['https://www.kmjnow.com/2020/10/08/more-than-1-1-million-illegal-marijuana-plants-eradicated-in-29-counties-including-fresno-ag-becerra/'],['140'],[20201009040000],['kmjnow.com']
ARREST,37.5999,-121.884,['https://www.dailyrepublic.com/all-dr-news/wires/bay-briefing-takeaways-from-harris-pence-vp-face-off-san-francisco-chronicle/'],['128'],[20201009021500],['dailyrepublic.com']
ARREST,38.3553,-87.5675,['https://www.hometownregister.com/news/mount-carmel-police-arrests/article_88c7cabd-4b5e-595c-96af-1563cebb0f33.html'],['11'],[20201009001500],['hometownregister.com']
ARREST,39.0646,-105.327,['https://www.9news.com/article/news/crime/two-cars-stolen-i-25-colorado-wyoming/73-7d3f6b33-4057-4de5-af55-3a737356221c'],['2'],[20201009004500],['9news.com']
ARREST,39.2505,-111.501,['https://www.fox13now.com/news/local-news/couple-who-shot-at-officers-in-sanpete-county-apprehended'],['2'],[20201009001500],['fox13now.com']
ARREST,39.3498,-75.5148,"['https://www.delcotimes.com/news/u-s-marshall-led-operation-nets-116-arrests-in-operation-vigilant-resolve/article_428385f2-08c2-11eb-8b4c-6b126b7b909f.html', 'https://wjimam.com/fbi-complaint-detailing-plot-to-kidnap-gov-gretchen-whitmer/']","['116', '200']","[20201009021500, 20201009000000]","['delcotimes.com', 'wjimam.com']"
ARREST,39.5668,-75.1921,['https://www.rockymounttelegram.com/news/crime/high-speed-car-chase-leads-to-drug-bust/article_9dca2cb7-61b7-5c24-be21-64b0aa851a50.html'],['1000000'],[20201009023000],['rockymounttelegram.com']
ARREST,39.7392,-104.985,['https://www.workers.org/2020/10/51773/'],['6'],[20201009050000],['workers.org']
ARREST,39.828175,-98.5795,"['https://www.msn.com/en-us/news/world/u-s-offers-5-million-reward-for-the-arrest-of-ex-venezuelan-official/ar-BB19QmfO', 'https://patch.com/california/concord-ca/concord-warehouse-connected-largest-retail-bust-ca-history', 'https://www.marketwatch.com/story/trump-newly-criticizes-michigan-gov-whitmers-covid-19-lockdown-on-day-militias-plot-to-kidnap-her-was-foiled-2020-10-08', 'https://www.koco.com/article/law-enforcement-preps-potential-election-unrest/34319578', 'https://townhall.com/tipsheet/bronsonstocking/2020/10/08/border-patrol-nabs-convicted-murderer-in-texas-n2577732', 'https://calgaryherald.com/diane-francis/diane-francis-kevin-olearys-fight-for-fairer-election-laws/wcm/fe580975-3631-499b-a583-281690295677', 'https://www.wsj.com/articles/the-nazi-spy-ring-in-america-review-hoover-was-furious-11602198019', 'https://www.vox.com/policy-and-politics/2020/10/8/21507594/vermont-marijuana-legalization-sales']","['5000000', '5', '13', '6', '23', '7', '35', '200000']","[20201009054500, 20201009054500, 20201009050000, 20201009050000, 20201009040000, 20201009014500, 20201009001500, 20201009000000]","['msn.com', 'patch.com', 'marketwatch.com', 'koco.com', 'townhall.com', 'calgaryherald.com', 'wsj.com', 'vox.com']"
ARREST,40.1135,-111.854,['https://people.com/crime/locksmith-saves-utah-woman-wrote-911-on-hand-after-ex-broke-into-house-and-wouldnt-let-her-leave/'],['5'],[20201009023000],['people.com']
ARREST,40.314,-74.5089,"['https://www.thedailyjournal.com/story/opinion/2020/10/08/brennan-vote-yes-cannabis-legalization/5929866002/', 'https://www.nj.com/marijuana/2020/10/murphy-calls-for-voters-to-say-yes-to-legal-weed-on-ballot-question-the-facts-are-on-our-side.html']","['3', '100']","[20201009023000, 20201009014500]","['thedailyjournal.com', 'nj.com']"
ARREST,40.3363,-89.0022,"['https://news.wsiu.org/post/evansville-man-arrested-2014-killing-fairfield-teen', 'https://www.hometownregister.com/news/white-county-police-and-courts/article_5f01dc87-afee-5fb0-bd5f-8a762762aa27.html']","['15', '141']","[20201009014500, 20201009001500]","['wsiu.org', 'hometownregister.com']"
ARREST,40.5,47.5,['https://www.rferl.org/a/russia-steps-up-diplomatic-efforts-to-stop-latest-nagorno-karabakh-fighting/30883642.html'],['2'],[20201009054500],['rferl.org']
ARREST,40.5773,-77.264,['https://www.thetimes-tribune.com/opinion/editorial/kirijan-case-speaks-loudly-about-trump/article_5cf8b603-63ac-55b4-836c-e018fd2f5231.html'],['2'],[20201009050000],['thetimes-tribune.com']
ARREST,40.6664,-90.9813,['https://www.wthitv.com/content/news/Parke-County-Police-arrest-2-men-in-connection-with-string-of-local-burglaries-572680821.html'],['19'],[20201009004500],['wthitv.com']
ARREST,40.9167,-96.1336,['https://www.klin.com/2020/10/08/eagle-man-booked-for-making-terroristic-threats-and-weapon-charges/'],['355'],[20201009014500],['klin.com']
ARREST,41.6612,-72.7795,['https://www.wral.com/high-speed-chase-in-nash-county-leads-to-arrest-numerous-charges/19327272/'],['300'],[20201009021500],['wral.com']
ARREST,41.7015,-71.155,['https://wbsm.com/fall-river-teen-arrested-on-gun-and-drug-charges/'],['2'],[20201009004500],['wbsm.com']
ARREST,41.8334,-88.0834,['https://www.hpherald.com/news/local/suspects-from-dupage-armed-robbery-arrested-after-high-speed-chase-ends-in-hyde-park/article_6d11d74c-09ad-11eb-8f9d-6ffc6de0006d.html'],['3'],[20201009023000],['hpherald.com']
ARREST,42.1497,-74.9384,"['https://thechiefleader.com/news/news_of_the_week/bill-would-eliminate-fines-fees-associated-with-justice-system/article_1f9457f4-0716-11eb-a876-3feccd79480a.html', 'https://wpdh.com/hudson-valley-bookkeeper-stole-over-140k-from-employer-police/', 'https://poststar.com/news/local/crime-and-courts/forty-seven-people-arrested-in-sweep-of-heroin-fentanyl-trafficking/article_efe18a3c-83e9-50c5-9711-41e54438271b.html']","['45', '31', '47']","[20201009053000, 20201009023000, 20201009021500]","['thechiefleader.com', 'wpdh.com', 'poststar.com']"
ARREST,42.2373,-71.5314,"['https://www.masslive.com/news/2020/10/springfield-man-arrested-in-arson-fire.html', 'https://www.wgbh.org/news/local-news/2020/10/07/advocates-demand-universal-testing-decreased-populations-in-massachusetts-prisons']","['2', '139']","[20201009014500, 20201009004500]","['masslive.com', 'wgbh.org']"
ARREST,42.3314,-83.0458,['https://www.fox26houston.com/news/6-men-arrested-in-plot-to-kidnap-michigan-gov-gretchen-whitmer'],['6'],[20201009014500],['fox26houston.com']
ARREST,42.3584,-71.0598,['https://www.thesunchronicle.com/news/local_news/plainville-man-indicted-by-federal-grand-jury-on-child-porn-enticement-charges/article_155e78c7-9fce-51a0-85c7-eaef1961438f.html'],['13'],[20201009001500],['thesunchronicle.com']
ARREST,42.583333,21.0,['https://meduza.io/en/feature/2020/10/08/the-regime-changers'],['161'],[20201009001500],['meduza.io']
ARREST,42.8362,-74.8535,['https://www.masslive.com/news/2020/10/springfield-police-arrest-4-on-drug-charges-confiscate-large-capacity-weapon.html'],['3'],[20201009014500],['masslive.com']
ARREST,42.9406,-87.9959,['https://patch.com/wisconsin/greendale/squirrel-hunters-cited-multiple-violations-community-park'],['3'],[20201009014500],['patch.com']
ARREST,43.0495,-88.0076,['https://patch.com/wisconsin/wauwatosa/alvin-cole-family-members-arrested-wauwatosa-during-protest'],['2'],[20201009054500],['patch.com']
ARREST,43.3504,-84.5603,"['https://www.wuwm.com/post/michigan-ag-says-white-supremacist-groups-behind-plot-kidnap-gov-whitmer', 'https://www.kenyastar.com/news/266636921/fbi-charges-6-in-plot-to-kidnap-michigan-governor', 'https://www.mirror.co.uk/news/us-news/far-right-wolverine-watchmen-plotted-22816813', 'https://www.rawstory.com/2020/10/i-keep-a-bulletproof-vest-below-my-desk-michigan-lawmaker-says-thats-just-how-it-is-in-my-workplace/']","['13', '6', '7', '2']","[20201009054500, 20201009053000, 20201009014500, 20201009014500]","['wuwm.com', 'kenyastar.com', 'mirror.co.uk', 'rawstory.com']"
ARREST,43.4166,-111.501,['https://www.kpvi.com/news/national_news/tapp-lawsuit-lays-out-case-against-police-department/article_f19f46f5-2e7c-5ff9-810a-a4d89bc9d186.html'],['2014'],[20201009053000],['kpvi.com']
ARREST,43.9166,-110.584,['https://trib.com/news/state-and-regional/new-sobriety-program-designed-to-keep-offenders-sober-and-out-of-jail-new-monitoring-system/article_5019e51b-4673-52bb-8098-3d29ab93b166.html'],['24'],[20201009000000],['trib.com']
ARREST,44.216,-120.573,['https://www.bendbulletin.com/coronavirus/bend-police-defend-weekend-actions-say-no-one-choked-an-activist/article_ad86caaa-09a6-11eb-a789-8fc53e822eb7.html'],['2'],[20201009040000],['bendbulletin.com']
ARREST,44.2563,-89.6385,"['https://knpr.org/npr/2020-10/democrats-blame-trump-rhetoric-michigan-governor-kidnapping-plot', 'http://www.chicagotribune.com/news/breaking/ct-kyle-rittenhouse-extradition-20201009-bfmq3f66irgdzafgbxqlbbq3km-story.html', 'https://www.sentinel-standard.com/news/20201008/whitmer-denounces-hate-groups-says-president-donald-trump-is-complicit/1']","['6', '2', '13']","[20201009053000, 20201009023000, 20201009001500]","['knpr.org', 'chicagotribune.com', 'sentinel-standard.com']"
ARREST,44.6074,-69.3977,['https://www.citywatchla.com/index.php/cw/los-angeles/20546-why-la-has-stopped-voting'],['11'],[20201009053000],['citywatchla.com']
ARREST,44.98,-93.2638,"['https://www.wesm913.org/post/51-arrested-minneapolis-protests-following-derek-chauvins-release', 'https://www.startribune.com/hundreds-gather-in-downtown-minneapolis-as-protests-over-chauvin-release-go-into-a-second-night/572675872/']","['12', '51']","[20201009023000, 20201009004500]","['wesm913.org', 'startribune.com']"
ARREST,45.7326,-93.9196,"['https://www.news957.com/world/2020/10/08/newspaper-trump-official-ignored-virus-rules-at-wedding/', 'https://www.thenews.com.pk/print/726820-51-protesters-arrested-after-officer-in-floyd-death-released', 'https://740thefan.com/2020/10/08/more-than-50-people-arrested-following-release-of-officer-in-floyd-death/']","['60', '300', '49']","[20201009040000, 20201009023000, 20201009004500]","['news957.com', 'thenews.com.pk', '740thefan.com']"
ARREST,46.0,2.0,['https://www.nzherald.co.nz/lifestyle/couple-paid-over-10k-for-a-cat-which-turned-out-to-be-a-tiger/ZFX2STEQWH4XI5RKVEQ5AKI6WY/'],['9'],[20201009050000],['nzherald.co.nz']
ARREST,48.4,-89.2333,"['https://www.theglobeandmail.com/canada/article-the-jail-is-just-a-death-trap-stories-of-overcrowding/', 'http://www.netnewsledger.com/2020/10/08/three-arrested-in-cornwall-avenue-drug-raid/', 'http://www.netnewsledger.com/2020/10/08/five-in-custody-in-machar-avenue-drug-bust-fentanyl-seized/']","['2013', '3', '5']","[20201009001500, 20201009001500, 20201009001500]","['theglobeandmail.com', 'netnewsledger.com', 'netnewsledger.com']"
ARREST,50.1,-91.9167,['https://www.ckdr.net/2020/10/08/drug-trafficking-charges-in-sioux-lookout/'],['3'],[20201009004500],['ckdr.net']
ARREST,51.5,-0.116667,"['https://www.lbc.co.uk/news/police-arrest-two-over-cannabis-sweets-that-saw-17-pupils-hospitalised/', 'https://www.thetimes.co.uk/edition/times2/headie-one-edna-review-authentic-vision-of-life-on-the-margins-9kz6fv09c']","['2', '4']","[20201009000000, 20201009000000]","['lbc.co.uk', 'thetimes.co.uk']"
ARREST,52.3833,-113.8,['https://ckfm.ca/2020/10/08/blackfalds-rcmp-investigation-into-lacombe-county-cpo-officer-being-rammed-results-in-charges/'],['2'],[20201009004500],['ckfm.ca']
ARREST,53.3331,-6.24889,"['https://www.irishnews.com/news/republicofirelandnews/2020/10/09/news/four-held-in-investigation-over-adrian-donohoe-murder-trial-2092556/', 'https://www.herald.ie/news/kinahan-linked-gangster-is-among-four-arrested-over-alleged-witness-intimidation-39603277.html']","['4', '25']","[20201009050000, 20201009021500]","['irishnews.com', 'herald.ie']"
ARREST,53.9167,-122.767,['https://www.cbc.ca/news/canada/british-columbia/drive-by-shootings-trigger-school-and-playground-alerts-in-prince-george-b-c-1.5755933'],['3'],[20201009023000],['cbc.ca']
ARREST,54.0,-4.0,['https://www.bridportnews.co.uk/news/18780596.can-learn-life-saving-skills-covid-19-pandemic/'],['10'],[20201009054500],['bridportnews.co.uk']
ARREST,54.3167,-130.333,['https://thetyee.ca/News/2020/10/09/NDP-Skeena-Candidate-Bees-Berries-Fish-LNG/'],['28'],[20201009053000],['thetyee.ca']
ARREST,54.5833,-5.93333,['https://www.thedailynewsonline.com/news/police/four-time-felon-facing-burglary-charges-in-two-counties/article_d11465df-b6fd-5bda-9c10-9515d25a5f2e.html'],['19'],[20201009053000],['thedailynewsonline.com']
ARREST,55.1,-128.067,['https://www.princegeorgecitizen.com/news/local-news/house-arrest-issued-for-injuring-rcmp-officer-1.24217810'],['1'],[20201009004500],['princegeorgecitizen.com']
ARREST,55.95,-3.2,['https://www.dailyrecord.co.uk/news/scottish-news/fire-raiser-told-cops-paid-22814820'],['6'],[20201009040000],['dailyrecord.co.uk']
EVACUATION,0.0,0.0,['https://973thedawg.com/parts-of-iberia-parish-under-mandatory-evacuation/'],['90'],[20201009053000],['973thedawg.com']
EVACUATION,31.1801,-91.8749,['https://magic937.iheart.com/featured/operation-stormwatch-ms/content/2020-10-07-biloxi-mayor-storm-expected-to-cruise-by/'],['4'],[20201009054500],['iheart.com']
EVACUATION,36.17,-119.746,['https://www.pleasantonweekly.com/news/2020/10/08/scu-lightning-complex-fires-fully-contained-at-396624-acres'],['20'],[20201009014500],['pleasantonweekly.com']
EVACUATION,39.828175,-98.5795,['https://www.washingtonpost.com/national/louisiana-braces-for-hurricane-delta/2020/10/08/5443f2f6-0992-11eb-859b-f9c27abe638d_story.html'],['5'],[20201009001500],['washingtonpost.com']
KIDNAP,-33.8833,151.217,['https://www.news.com.au/technology/online/social/tiktoker-areline-martinez-dies-during-fake-kidnapping-in-mexico/news-story/d413a126c24a7a55dfa2ff48116518fc'],['3000000'],[20201009001500],['news.com.au']
KIDNAP,0.0,0.0,"['https://www.wjr.com/news/these-13-men-were-charged-with-conspiring-to-kidnap-whitmer-heres-what-we-know/', 'https://wdasfm.iheart.com/content/2020-10-08-gov-whitmer-speaks-now-13-men-charged-w-conspiracy-to-kidnap-overthrow/']","['6', '13']","[20201009023000, 20201009000000]","['wjr.com', 'iheart.com']"
KIDNAP,1.0,38.0,['https://www.1310news.com/2020/10/08/kenyan-lawyer-says-client-abducted-after-court-acquittal/'],['67'],[20201009040000],['1310news.com']
KIDNAP,9.08333,7.53333,['https://www.vanguardngr.com/2020/10/police-confirm-rescue-of-abducted-female-lawyer-in-rivers/'],['200000000'],[20201009050000],['vanguardngr.com']
KIDNAP,17.0,-4.0,"['https://www.wiltonbulletin.com/news/article/Mali-presidency-2-freed-hostages-on-plane-to-15631842.php', 'https://www.ibtimes.com/elderly-french-aid-worker-top-politician-freed-mali-captors-3059090', 'https://www.msn.com/en-sg/news/world/mama-sophie-kidnapped-frenchwoman-who-spent-years-feeding-malian-children/ar-BB19PW7p', 'https://www.wionews.com/world/kidnapped-mali-politician-french-aid-worker-and-two-italians-freed-333710', 'https://www.bangkokpost.com/world/1999383/french-italian-captives-freed-with-top-politician-in-mali', 'https://www.cnn.com/2020/10/08/africa/french-aid-worker-sophie-petronin-mali-hostage-released-intl/']","['3', '2', '6', '100', '4', '9']","[20201009054500, 20201009053000, 20201009040000, 20201009040000, 20201009001500, 20201009000000]","['wiltonbulletin.com', 'ibtimes.com', 'msn.com', 'wionews.com', 'bangkokpost.com', 'cnn.com']"
KIDNAP,20.0,77.0,['https://www.moneycontrol.com/news/india/seven-indians-kidnapped-in-libya-govt-in-touch-with-authorities-for-their-rescue-mea-5941251.html'],['7'],[20201009040000],['moneycontrol.com']
KIDNAP,22.0,-79.5,['https://www.thetelegraph.com/news/article/Extremists-release-2-Cuban-doctors-in-Somalia-15627098.php'],['2'],[20201009023000],['thetelegraph.com']
KIDNAP,24.7863,67.133,['https://www.thenews.com.pk/print/726655-robbers-kill-man-at-home-muggers-shoot-dead-citizen'],['2'],[20201009021500],['thenews.com.pk']
KIDNAP,28.6667,77.4333,['https://www.indiatoday.in/crime/story/ghaziabad-20-year-old-lured-promised-meet-girl-abducted-five-men-extort-ransom-1729803-2020-10-09'],['5'],[20201009023000],['indiatoday.in']
KIDNAP,31.1801,-91.8749,['https://www.jdsupra.com/legalnews/first-of-its-kind-decision-rejects-68792/'],['2000'],[20201009054500],['jdsupra.com']
KIDNAP,32.9509,69.9576,['https://www.dawn.com/news/1584006/two-employees-of-fwo-kidnapped-in-n-waziristan'],['2'],[20201009050000],['dawn.com']
KIDNAP,35.0,38.0,['https://omaha.com/eedition/sunrise/articles/british-islamic-state-members-are-charged-in-deaths-of-u-s-hostages/article_218ebed4-8223-5ada-9c30-6abb96517247.html'],['4'],[20201009014500],['omaha.com']
KIDNAP,36.0,138.0,['https://www.themiamihurricane.com/2020/10/08/the-derailed-train-gets-back-on-track-analyzing-the-vice-president-debate/'],['1980'],[20201009040000],['themiamihurricane.com']
KIDNAP,37.1391,-80.5498,['https://roanoke.com/opinion/editorial/editorial-virginia-techs-gain-has-been-radford-universitys-loss-and-not-a-net-gain-for/article_aaccd901-f367-5b17-b726-0c2da77df754.html'],['2014'],[20201009053000],['roanoke.com']
KIDNAP,38.8951,-77.0364,['https://www.wphm.net/2020/10/08/fbi-says-it-foiled-plot-to-kidnap-michigan-gov-gretchen-whitmer/'],['6'],[20201009040000],['wphm.net']
KIDNAP,39.3498,-75.5148,['https://6abc.com/delaware-man-accused-in-plot-to-kidnap-michigan-governor/6871477/'],['6'],[20201009000000],['6abc.com']
KIDNAP,39.828175,-98.5795,"['https://www.aninews.in/news/world/us/13-people-charged-in-plot-to-kidnap-michigan-governor-gretchen-whitmer20201009050836/', 'https://www.radioexe.co.uk/news-and-features/world-news/zimbabwe-student-thought-he-was-going-to-die-after-abduction-by-state-security-services/', 'https://www.aol.com/article/news/2020/10/08/michigan-gov-gretchen-whitmer-links-kidnapping-plot-to-trump-rhetoric/24645250/', 'https://www.mediaite.com/tv/trump-camps-jason-miller-torches-gov-whitmer-for-shameful-presser-on-kidnapping-plot-she-has-hatred-in-her-heart-for-trump/', 'https://www.thetimes.co.uk/edition/world/retired-couple-abducted-as-ransom-for-drug-cache-wr2mmm2rz']","['13', '24', '6', '2014', '5']","[20201009054500, 20201009040000, 20201009040000, 20201009000000, 20201009000000]","['aninews.in', 'radioexe.co.uk', 'aol.com', 'mediaite.com', 'thetimes.co.uk']"
KIDNAP,42.3314,-83.0458,"['https://thehill.com/homenews/state-watch/520319-militia-group-plan-to-kidnap-whitmer-was-part-of-attempt-to-start-civil', 'https://6abc.com/gretchen-whitmer-michigan-governor-wolverine-watchmen-of/6867073/']","['6', '13']","[20201009040000, 20201009040000]","['thehill.com', '6abc.com']"
KIDNAP,42.3906,-84.2505,['https://www.clickondetroit.com/news/local/2020/10/08/jackson-county-home-was-alleged-training-ground-in-plot-to-kidnap-whitmer/'],['13'],[20201009000000],['clickondetroit.com']
KIDNAP,42.9634,-85.6681,['https://www.detroitnews.com/story/news/local/michigan/2020/10/08/feds-identify-leaders-they-say-were-behind-whitmer-kidnap-plan/5931431002/'],['5'],[20201009021500],['detroitnews.com']
KIDNAP,43.3504,-84.5603,"['https://gulfnews.com/world/americas/13-charged-in-plot-to-kidnap-us-governor-and-start-civil-war-1.1602221079937', 'http://www.wicz.com/story/42741276/13-charged-in-plot-to-kidnap-michigan-gov-gretchen-whitmer', 'https://www.fox17online.com/news/local-news/michigan/what-you-need-to-know-about-the-wolverine-watchmen-militia', 'https://www.businessinsider.com/michigan-attorney-general-far-right-aims-to-disrupt-the-state-2020-10', 'https://www.krcu.org/post/militia-members-plotted-abduct-michigan-gov-whitmer-fbi-says', 'https://www.channelnewsasia.com/news/world/michigan-governor-gretchen-whitmer-kidnap-plot-13233976', 'https://www.msn.com/en-us/news/us/delaware-man-among-those-charged-in-plot-to-kidnap-michigan-governor/ar-BB19PYLE']","['6', '13', '12', '7', '2', '4', '5']","[20201009054500, 20201009054500, 20201009053000, 20201009040000, 20201009023000, 20201009023000, 20201009021500]","['gulfnews.com', 'wicz.com', 'fox17online.com', 'businessinsider.com', 'krcu.org', 'channelnewsasia.com', 'msn.com']"
KIDNAP,45.8411,-87.0189,['https://kearneyhub.com/news/national/michigan-governor-says-trumps-words-inspire-extremists/article_fcc68704-ad37-5bb9-bf3d-260de693e3a0.html'],['2'],[20201009050000],['kearneyhub.com']
KIDNAP,46.0,2.0,['https://www.dw.com/en/mali-4-hostages-released-by-extremist-fighters/a-55181784'],['2'],[20201009054500],['dw.com']
KIDNAP,47.3498,-123.185,['https://www.king5.com/article/news/crime/lake-cushman-murder-kidnapping-rachell-roberts/281-05f2fb7a-418d-4f68-934d-e9ccd3a24157'],['2'],[20201009001500],['king5.com']
KIDNAP,49.25,-123.133,['https://bc.ctvnews.ca/suspect-in-vancouver-shooting-was-wanted-for-ontario-murder-1.5138658'],['4'],[20201009000000],['bc.ctvnews.ca']
KIDNAP,53.3331,-6.24889,['https://www.9and10news.com/2020/10/08/a-breakdown-of-events-in-the-plot-against-gov-whitmer/'],['13'],[20201009014500],['9and10news.com']
KILL,-45.8333,170.467,['https://www.sunlive.co.nz/news/253696-covid19-curtails-cruise-ship-visits-and-spending.html'],['21'],[20201009004500],['sunlive.co.nz']
KILL,-42.0,174.0,"['https://www.nzherald.co.nz/world/webbstar-latu-jailed-12-years-after-carrying-toolbox-with-two-dead-people-stuffed-inside/AOHT3QNVTDDIJ7RKAFBMWQ4I5Y/', 'https://www.stuff.co.nz/national/politics/local-democracy-reporting/300129137/death-and-dialysis-south-aucklands-battle-with-diabetes', 'https://www.news.com.au/travel/travel-updates/health-safety/nsw-health-authorities-have-just-hours-to-find-links-between-new-cases-and-old-clusters-or-qld-border-clock-resets/news-story/f966e6acd862ed5135e40d6a2a5c2d6d', 'https://www.nzherald.co.nz/bay-of-plenty-times/news/jo-raphael-are-we-waving-cruise-ships-goodbye-forever/SU7IWU2IP6LUYQJ5Z3RLROCOEI/', 'https://www.nzherald.co.nz/bay-of-plenty-times/news/bay-of-plenty-road-workers-endangered-by-speeding-drivers/7KA2E4ULJ43GPDNPGVRUZDV5LQ/']","['2', '5', '19', '2013', '60']","[20201009053000, 20201009050000, 20201009014500, 20201009014500, 20201009014500]","['nzherald.co.nz', 'stuff.co.nz', 'news.com.au', 'nzherald.co.nz', 'nzherald.co.nz']"
KILL,-38.0,175.5,['https://www.stuff.co.nz/national/123040742/four-in-hospital-after-incident-at-west-auckland-beach'],['6'],[20201009023000],['stuff.co.nz']
KILL,-37.9,176.217,['https://www.nzherald.co.nz/bay-of-plenty-times/news/stress-fear-and-uncertainty-how-covid-19-is-affecting-workplaces/SERHYUVLBH4J3GEG2AR2B6GS4M/'],['19'],[20201009014500],['nzherald.co.nz']
KILL,-37.8167,144.967,"['https://www.heraldsun.com.au/coronavirus/hope-melbourne-will-reach-threshold-to-end-stage-four-lockdown-fades/news-story/9bedcdd9b2471c10791f137a4835f359?nk=8b48c783db6bb55e8e1396e424d862b8-1602209823', 'https://www.skynews.com.au/details/_6198269878001']","['11', '200']","[20201009023000, 20201009021500]","['heraldsun.com.au', 'skynews.com.au']"
