event,event_latitude,event_longitude,event_document,event_importance,event_date,event_source_name
KIDNAP,32.0,53.0,"['https://www.jta.org/quick-reads/note-found-in-childs-shoe-at-auschwitz-leads-to-discovery-of-his-fathers-suitcase', 'https://www.jta.org/quick-reads/greek-court-declares-neo-nazi-golden-dawn-party-a-criminal-organization']","['107000000', '107000000']","[20201007151500, 20201007151500]","['jta.org', 'jta.org']"
KIDNAP,33.0,44.0,['https://www.usatoday.com/story/news/politics/2020/10/07/uk-isis-suspects-the-beatles-face-charges-americans-murder/5908643002/'],['2'],[20201007151500],['usatoday.com']
KIDNAP,35.0,38.0,"['http://www.msn.com/en-us/news/world/justice-department-charges-british-islamic-state-terrorists-in-gruesome-beheadings/ar-BB19NqMJ', 'https://www.foxnews.com/us/2-isis-beatles-indicted-in-us-on-charges-linked-to-beheadings-of-american-hostages', 'https://www.independent.co.uk/news/uk/home-news/isis-beatles-charged-syria-hostages-beheadings-kotey-elsheikh-b861693.html', 'https://news.yahoo.com/isis-beatles-charged-us-authorities-125224293.html']","['2', '4', '2', '2']","[20201007154500, 20201007144500, 20201007140000, 20201007133000]","['msn.com', 'foxnews.com', 'independent.co.uk', 'yahoo.com']"
KIDNAP,35.0,105.0,['https://www.dailymail.co.uk/news/article-8814557/Family-reunited-Chinese-parents-cry-son-32-abducted-toddler.html'],['2'],[20201007134500],['dailymail.co.uk']
KIDNAP,38.468,-80.9696,['https://www.winchesterstar.com/winchester_star/2-sentenced-for-stephens-city-assault-abduction/article_5779e2fd-064f-534c-9870-84166a6f1459.html'],['24'],[20201007153000],['winchesterstar.com']
KIDNAP,38.8951,-77.0364,"['https://www.clevelandjewishnews.com/jta/iran-ordered-to-pay-1-45-billion-to-family-of-jewish-former-fbi-agent-robert/article_71854b38-6e4e-526c-aa2e-c9353b59c676.html', 'https://www.freemalaysiatoday.com/category/world/2020/10/07/is-beatles-heading-to-us-to-face-charges-for-beheading-hostages/', 'http://www.israelnationalnews.com/News/News.aspx/288611', 'https://kvia.com/your-voice-your-vote/politics/2020/10/07/ap-source-us-to-announce-charges-against-2-islamic-state-militants-who-were-part-of-cell-that-beheaded-western-hostages/', 'https://www.chron.com/news/article/Alert-AP-source-US-to-announce-charges-against-15627383.php']","['107000000', '2', '107000000', '2', '2']","[20201007154500, 20201007154500, 20201007154500, 20201007150000, 20201007144500]","['clevelandjewishnews.com', 'freemalaysiatoday.com', 'israelnationalnews.com', 'kvia.com', 'chron.com']"
KIDNAP,39.828175,-98.5795,"['https://www.wnep.com/article/news/nation-world/us-to-announce-charges-against-british-is-members/507-682c7ad1-5be8-47b5-bebb-7f1e3c5c24ba', 'https://www.westport-news.com/news/article/AP-source-US-to-announce-charges-against-British-15627385.php', 'https://abc7.com/isis-beatles-to-case-charges-in-us-for-role-in-murders-of-american-hostages/6841163/', 'http://abcnewsradioonline.com/world-news/isis-beatles-to-face-charges-in-us-for-role-in-murders-of-am.html', 'https://abc30.com/isis-beatles-to-case-charges-in-us-for-role-in-murders-of-american-hostages/6841163/', 'https://www.wbal.com/article/482369/127/ap-source-us-to-announce-charges-against-british-is-members', 'https://www.lmtonline.com/news/article/AP-source-US-to-announce-charges-against-British-15627385.php', 'https://www.whmi.com/news/national/isis-beatles-to-face-charges-in-us-for-role-in-murders-of-am', 'https://www.nytimes.com/2020/10/07/us/politics/beatles-islamic-state.html', 'https://www.theguardian.com/world/2020/oct/07/us-charges-alleged-isis-beatles-members-el-shafee-elsheikh-and-alexanda-kotey-british', 'https://www.chron.com/news/article/AP-source-US-to-announce-charges-against-British-15627385.php']","['4', '4', '4', '4', '4', '4', '4', '4', '27', '12', '12']","[20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007153000, 20201007144500, 20201007143000, 20201007141500]","['wnep.com', 'westport-news.com', 'abc7.com', 'abcnewsradioonline.com', 'abc30.com', 'wbal.com', 'lmtonline.com', 'whmi.com', 'nytimes.com', 'theguardian.com', 'chron.com']"
KIDNAP,41.0,75.0,['https://thediplomat.com/2020/10/kyrgyzstan-anarchy-reigns-and-various-nodes-of-power-emerge/'],['11'],[20201007133000],['thediplomat.com']
KIDNAP,41.6772,-71.5101,"['https://www.caledonianrecord.com/news/regional/suspect-in-abduction-of-a-9-year-old-girl-apprehended/article_a3b26d25-9766-5250-89f6-5b93492cacb0.html', 'https://www.darientimes.com/news/article/Suspect-in-abduction-of-a-9-year-old-girl-15627418.php', 'https://www.chron.com/news/article/Suspect-in-abduction-of-a-9-year-old-girl-15627418.php', 'https://www.msn.com/en-us/news/crime/suspect-in-abduction-of-a-9-year-old-girl-apprehended/ar-BB19MYhA', 'https://www.washingtontimes.com/news/2020/oct/7/suspect-in-abduction-of-a-9-year-old-girl-apprehen/']","['9', '3', '3', '9', '9']","[20201007150000, 20201007144500, 20201007144500, 20201007134500, 20201007134500]","['caledonianrecord.com', 'darientimes.com', 'chron.com', 'msn.com', 'washingtontimes.com']"
KIDNAP,42.1497,-74.9384,['https://www.foxnews.com/us/new-york-canada-grandparents-cocaine-ransom'],['5'],[20201007140000],['foxnews.com']
KIDNAP,43.4108,-71.5653,"['https://www.seacoastonline.com/news/20201007/us-to-charge-british-islamic-state-members-accused-of-killing-james-foley-of-rochester', 'https://www.fosters.com/news/20201007/us-to-charge-british-islamic-state-members-accused-of-killing-james-foley-of-rochester', 'https://www.seacoastonline.com/news/20201007/us-to-charge-british-is-members-accused-of-killing-james-foley-of-rochester', 'https://www.fosters.com/news/20201007/us-to-charge-british-is-members-accused-of-killing-james-foley-of-rochester']","['4', '4', '4', '4']","[20201007144500, 20201007143000, 20201007140000, 20201007140000]","['seacoastonline.com', 'fosters.com', 'seacoastonline.com', 'fosters.com']"
KIDNAP,51.5,-0.116667,['https://www.itv.com/news/2020-10-07/us-to-charge-is-beatles-terror-suspects-alexanda-kotey-and-el-shafee-elsheikh'],['2'],[20201007153000],['itv.com']
KIDNAP,54.0,-4.0,"['https://www.clickondetroit.com/news/politics/2020/10/07/ap-source-us-to-announce-charges-against-british-is-members/', 'https://www.fosters.com/news/20201007/diane-foley-rsquohugely-gratefulrsquo-for-charges-against-islamic-state-members-accused-of-killing-her-son', 'https://www.seacoastonline.com/news/20201007/diane-foley-rsquohugely-gratefulrsquo-for-charges-against-islamic-state-members-accused-of-killing-her-son', 'https://www.msn.com/en-us/news/world/live-us-announcing-charges-against-isis-members-behind-killings-of-foley-sotloff/ar-BB19NotG', 'https://www.msn.com/en-us/news/world/us-to-announce-charges-against-isis-members-behind-killings-of-foley-sotloff-ap-reports/ar-BB19NcCQ', 'https://www.koat.com/article/isis-members-charged-in-killings-of-james-foley-steven-sotloff/34301303', 'https://www.nbcwashington.com/news/national-international/us-charges-against-british-isis-members/2438185/', 'https://gazette.com/ap/politics/ap-source-us-to-announce-charges-against-british-is-members/article_a6de3985-71a5-5184-ba2f-c15cb7dab7ff.html', 'https://www.local10.com/news/politics/2020/10/07/ap-source-us-to-announce-charges-against-british-is-members/', 'https://www.msn.com/en-gb/news/uknews/isis-beatles-flown-to-us-as-department-of-justice-prepares-to-announce-charges/ar-BB19N1Mt', 'https://www.wmbfnews.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://wtop.com/government/2020/10/ap-source-us-to-announce-charges-against-british-is-members/', 'https://www.nbcbayarea.com/news/national-international/us-charges-against-british-isis-members/2376540/', 'https://www.stamfordadvocate.com/news/article/AP-source-US-to-announce-charges-against-British-15627385.php', 'http://www.pentictonherald.ca/news/world_news/article_6a478343-40b3-56a5-8448-fdaba573cf5a.html', 'https://accesswdun.com/article/2020/10/944908', 'https://www.ksat.com/news/politics/2020/10/07/ap-source-us-to-announce-charges-against-british-is-members/', 'https://www.ktre.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.khq.com/news/ap-source-us-to-announce-charges-against-british-is-members/article_bd5ec274-1a34-5b16-b7ee-e0c8e59ab56f.html', 'https://www.wmcactionnews5.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.ksla.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.bozemandailychronicle.com/ap_news/politics/ap-source-us-to-announce-charges-against-british-is-members/article_5ef146d5-5432-5a56-9602-d0ed39503f07.html', 'https://www.nhregister.com/news/article/AP-source-US-to-announce-charges-against-British-15627385.php', 'https://www.ctpost.com/news/article/AP-source-US-to-announce-charges-against-British-15627385.php', 'https://qctimes.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_1edfcc81-bd7c-5276-abe2-9a43fc45e5eb.html', 'https://statesville.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_2c720c84-a316-5704-a279-64e05bc0ea6f.html', 'http://www.piquenewsmagazine.com/world-news/ap-source-us-to-announce-charges-against-british-is-members-2773409', 'https://www.smdailyjournal.com/news/national/ap-source-us-to-announce-charges-against-british-is-members/article_023c5471-f6e4-573e-bb0e-289b84d60847.html', 'https://columbustelegram.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_69089395-44f7-57da-8c69-aad102ee6a08.html', 'https://www.stltoday.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_a259c6bb-c421-564f-893b-4c737f59f74b.html', 'https://kgmi.com/news/030030-ap-source-us-to-announce-charges-against-british-is-members/', 'https://www.northwestgeorgianews.com/associated_press/ap-source-us-to-announce-charges-against-british-is-members/article_71276cba-1622-55fe-a5ad-704590e11e23.html', 'https://abcnews.go.com/Politics/wireStory/ap-source-us-announce-charges-british-members-73470838', 'https://www.chroniclejournal.com/news/world/ap-source-us-to-announce-charges-against-british-is-members/article_97e1fb69-9881-5b02-ba10-d74a67abea64.html', 'https://siouxcityjournal.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_8c7b59a7-97da-5787-b940-23343df8e092.html', 'https://thetandd.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_c88fc4e2-9e36-5de7-8e7d-9555e1364b02.html', 'https://www.myjournalcourier.com/news/article/AP-source-US-to-announce-charges-against-British-15627385.php', 'https://www.kcbd.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.latimes.com/world-nation/story/2020-10-07/ap-source-us-to-announce-charges-against-british-is-members', 'https://www.nwitimes.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_01dafa97-8b78-5446-9ac8-e4d9fbdbfc2d.html', 'https://www.wtvm.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.pantagraph.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_4bfe8893-8ebb-59c6-b1f4-8584ce5817dd.html', 'https://www.kfvs12.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.kold.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.cleveland19.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.channel3000.com/i/ap-source-us-to-announce-charges-against-british-is-members/', 'https://scnow.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_4cc42e1a-b65c-5dde-b81e-720a38da4066.html', 'https://www.princegeorgecitizen.com/news/world/ap-source-us-to-announce-charges-against-british-is-members-1.24216450', 'https://www.fox19.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.timescolonist.com/ap-source-us-to-announce-charges-against-british-is-members-1.24216450', 'https://www.mysuncoast.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://www.mdjonline.com/ap/politics/ap-source-us-to-announce-charges-against-british-is-members/article_a3af159f-855d-502f-86b7-02f09eb70081.html', 'https://www.wect.com/2020/10/07/ap-source-us-announce-charges-against-british-is-members-part-cell-that-beheaded-hostages/', 'https://pressofatlanticcity.com/news/national/govt-and-politics/ap-source-us-to-announce-charges-against-british-is-members/article_cfc24af5-acdf-58ed-a02b-9b1439c8d47d.html', 'https://www.heraldbulletin.com/news/nation_world/ap-source-us-to-announce-charges-against-british-is-members/article_6cfa778d-d261-5ef8-a9af-19457d6abbc6.html', 'https://www.thetelegraph.com/news/article/AP-source-US-to-announce-charges-against-British-15627385.php', 'https://www.inquirer.com/news/nation-world/united-states-justice-department-charges-islamic-state-20201007.html']","['4', '4', '4', '4', '4', '4', '4', '4', '4', '2', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']","[20201007154500, 20201007154500, 20201007154500, 20201007153000, 20201007153000, 20201007153000, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007150000, 20201007150000, 20201007150000, 20201007150000, 20201007150000, 20201007144500, 20201007144500, 20201007144500, 20201007144500, 20201007144500, 20201007144500, 20201007143000, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007140000, 20201007140000, 20201007140000, 20201007140000, 20201007140000, 20201007140000, 20201007140000, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007133000, 20201007133000]","['clickondetroit.com', 'fosters.com', 'seacoastonline.com', 'msn.com', 'msn.com', 'koat.com', 'nbcwashington.com', 'gazette.com', 'local10.com', 'msn.com', 'wmbfnews.com', 'wtop.com', 'nbcbayarea.com', 'stamfordadvocate.com', 'pentictonherald.ca', 'accesswdun.com', 'ksat.com', 'ktre.com', 'khq.com', 'wmcactionnews5.com', 'ksla.com', 'bozemandailychronicle.com', 'nhregister.com', 'ctpost.com', 'qctimes.com', 'statesville.com', 'piquenewsmagazine.com', 'smdailyjournal.com', 'columbustelegram.com', 'stltoday.com', 'kgmi.com', 'northwestgeorgianews.com', 'go.com', 'chroniclejournal.com', 'siouxcityjournal.com', 'thetandd.com', 'myjournalcourier.com', 'kcbd.com', 'latimes.com', 'nwitimes.com', 'wtvm.com', 'pantagraph.com', 'kfvs12.com', 'kold.com', 'cleveland19.com', 'channel3000.com', 'scnow.com', 'princegeorgecitizen.com', 'fox19.com', 'timescolonist.com', 'mysuncoast.com', 'mdjonline.com', 'wect.com', 'pressofatlanticcity.com', 'heraldbulletin.com', 'thetelegraph.com', 'inquirer.com']"
KIDNAP,,,"['https://www.wral.com/alleged-downtown-raleigh-shooter-appears-in-court/19324604/', 'https://www.golocalprov.com/news/BREAKING-Suspect-to-be-Charged-With-Kidnapping-Sexual-Assault-in-Abductio']","['80', '9']","[20201007151500, 20201007133000]","['wral.com', 'golocalprov.com']"
KILL,-42.0,174.0,"['https://www.laprensalatina.com/new-zealand-declares-last-locally-infected-patient-free-of-covid-19/', 'http://www.msn.com/en-nz/motoring/news/aa-backs-zero-tolerance-drink-drive-limit-for-young-novice-motorists/ar-BB19NdQP', 'https://www.dailymail.co.uk/money/cars/article-8814869/AA-backs-zero-tolerance-drink-drive-limit-young-novice-motorists.html', 'https://www.msn.com/en-gb/cars/news/aa-backs-zero-tolerance-drink-drive-limit-for-young-novice-motorists/ar-BB19NdQP', 'https://www.thisismoney.co.uk/money/cars/article-8814869/AA-backs-zero-tolerance-drink-drive-limit-young-novice-motorists.html', 'https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12371189']","['25', '25', '25', '25', '25', '20']","[20201007153000, 20201007151500, 20201007150000, 20201007143000, 20201007140000, 20201007134500]","['laprensalatina.com', 'msn.com', 'dailymail.co.uk', 'msn.com', 'thisismoney.co.uk', 'nzherald.co.nz']"
KILL,-34.9333,138.6,['https://www.adelaidenow.com.au/news/south-australia/prisoner-escapes-from-adelaide-womens-prison/news-story/6c53ef3c56f8bf485d2d54a45e2000ca?nk=957c1995ad07b9734bb068e20e8c10f9-1602076646'],['5'],[20201007133000],['adelaidenow.com.au']
KILL,-33.9875,18.5855,['https://www.dailysun.co.za/News/we-see-dead-bodies-every-day-20201007'],['4'],[20201007144500],['dailysun.co.za']
KILL,-33.8833,151.217,"['https://www.wiltonbulletin.com/news/article/West-Virginia-man-gets-life-sentence-in-double-15627042.php', 'https://www.radiotimes.com/news/tv/2020-10-07/married-at-first-sight-australia-dean-wells-assesses-cast/']","['20', '10']","[20201007153000, 20201007144500]","['wiltonbulletin.com', 'radiotimes.com']"
KILL,-33.8416,18.6518,"['https://citizen.co.za/news/south-africa/2367658/fw-de-klerks-son-willem-dies-of-cancer-aged-53/', 'https://www.news24.com/news24/southafrica/news/fw-de-klerks-son-willem-dies-of-cancer-aged-53-20201007']","['53', '53']","[20201007150000, 20201007144500]","['citizen.co.za', 'news24.com']"
KILL,-33.2226,22.0299,['https://www.africa-newsroom.com/press/coronavirus-south-africa-premier-alan-winde-update-on-coronavirus-covid19-on-6-october'],['11'],[20201007141500],['africa-newsroom.com']
KILL,-33.0,-56.0,['https://www.msn.com/en-us/money/markets/wealthy-argentines-flee-taxes-politics-to-settle-in-uruguay/ar-BB19N3Ce'],['24'],[20201007141500],['msn.com']
KILL,-31.2895,29.4551,['https://allafrica.com/stories/202010070630.html'],['87'],[20201007151500],['allafrica.com']
KILL,-30.4055,29.6806,['https://www.netwerk24.com/ZA/Tygerburger/Nuus/no-inquest-into-vredekloof-womans-death-20201007'],['31'],[20201007153000],['netwerk24.com']
KILL,-30.0,-71.0,"['https://international.la-croix.com/news/politics/catholic-bishop-in-chile-prepares-people-to-vote-in-referendum/13124', 'https://www.leadersleague.com/en/news/latam-daily-briefing-extreme-poverty-deepens-in-argentina-peru-reopens-to-international-flights']","['30', '270']","[20201007150000, 20201007133000]","['la-croix.com', 'leadersleague.com']"
KILL,-30.0,26.0,"['https://allafrica.com/stories/202010070771.html', 'https://www.iol.co.za/lifestyle/health/heart-health-and-stress-the-importance-of-detecting-early-warning-signs-57eb488e-b7d6-454d-8d09-7d576e2a807d', 'https://citizen.co.za/news/south-africa/crime/2367611/kwamashu-women-found-dead-with-gunshot-wounds-to-their-heads-identified-as-teens/', 'https://allafrica.com/stories/202010070660.html', 'https://allafrica.com/stories/202010070640.html', 'https://zululandobserver.co.za/lnn/1145038/covid-19-mpumalangas-active-cases-stand-at-647-as-of-october-6/', 'https://www.thedailyvox.co.za/gender-based-violence-law-amendments-could-do-more-harm/']","['90', '225', '2', '19', '19', '566', '18']","[20201007154500, 20201007150000, 20201007143000, 20201007141500, 20201007141500, 20201007134500, 20201007133000]","['allafrica.com', 'iol.co.za', 'citizen.co.za', 'allafrica.com', 'allafrica.com', 'zululandobserver.co.za', 'thedailyvox.co.za']"
KILL,-28.3197,27.6208,['https://allafrica.com/stories/202010070644.html'],['21'],[20201007134500],['allafrica.com']
KILL,-27.8818,31.534,['https://citizen.co.za/news/south-africa/general/2367619/r4-5bn-allocated-for-moloto-road-upgrades-as-project-handed-over-to-sanral/'],['4'],[20201007143000],['citizen.co.za']
KILL,-27.7455,30.036,['https://www.iol.co.za/sunday-tribune/news/suspect-on-run-after-kzn-girl-11-raped-and-murdered-08bd8b9c-264f-432c-b066-a408953c4605'],['5'],[20201007144500],['iol.co.za']
KILL,-26.0833,28.25,['https://ewn.co.za/2020/10/07/temperatures-to-rise-from-thursday-say-sa-weather-service'],['2'],[20201007150000],['ewn.co.za']
KILL,-25.0,135.0,"['https://medicalxpress.com/news/2020-10-half-million-poultry-deaths-avian-influenza.html', 'https://www.ohchr.org/EN/NewsEvents/Pages/DisplayNews.aspx?NewsID=26355&LangID=E', 'https://www.ohchr.org/EN/HRBodies/HRC/Pages/NewsDetail.aspx?NewsID=26355&LangID=E', 'https://www.ohchr.org/EN/NewsEvents/Pages/DisplayNews.aspx?NewsID=26355', 'https://reliefweb.int/report/world/human-rights-council-adopts-six-resolutions', 'https://www.afr.com/policy/health-and-education/get-screened-call-for-australians-to-catch-up-missed-cancer-checks-20201007-p562tp']","['2000000', '5', '5', '5', '5', '2000000']","[20201007153000, 20201007151500, 20201007151500, 20201007134500, 20201007134500, 20201007133000]","['medicalxpress.com', 'ohchr.org', 'ohchr.org', 'ohchr.org', 'reliefweb.int', 'afr.com']"
KILL,-20.5833,166.583,['https://www.wsws.org/en/articles/2020/10/07/ncal-o07.html'],['4'],[20201007133000],['wsws.org']
KILL,-19.0,29.0,"['https://thezimbabwedaily.com/news/512946-abuse-and-harassment-driving-girls-off-social-media.html', 'https://www.sundaymail.co.zw/abuse-and-harassment-driving-girls-off-social-media']","['19', '19']","[20201007151500, 20201007134500]","['thezimbabwedaily.com', 'sundaymail.co.zw']"
KILL,-17.8178,31.0447,['https://news2.onlinenigeria.com/world/africa/853792-if-zanu-pf-were-the-opposition-wouldn-t-they-see-a-crisis-in-zimbabwe.html'],['40'],[20201007133000],['onlinenigeria.com']
KILL,-15.0,30.0,['https://www.africa-newsroom.com/press/coronavirus-zambia-daily-status-update-6th-october-2020'],['19'],[20201007133000],['africa-newsroom.com']
KILL,-13.5,34.0,['https://allafrica.com/stories/202010070743.html'],['7'],[20201007151500],['allafrica.com']
KILL,-12.7872,143.344,"['https://www.tweeddailynews.com.au/news/alleged-schoolteacher-stabbing-blamed-on-sly-grog/4114629/', 'https://www.coffscoastadvocate.com.au/news/alleged-schoolteacher-stabbing-blamed-on-sly-grog/4114629/']","['50', '50']","[20201007141500, 20201007134500]","['tweeddailynews.com.au', 'coffscoastadvocate.com.au']"
KILL,-12.05,-77.05,"['https://apnews.com/d47b84ade3ae75c7b7fc0bf10fc306c0', 'https://www.washingtontimes.com/news/2020/oct/7/hard-hit-perus-costly-bet-on-cheap-covid-19-antibo/', 'https://www.thestar.com/news/world/americas/2020/10/07/hard-hit-perus-costly-bet-on-cheap-covid-19-antibody-tests.html', 'https://apnews.com/article/b75a5aded7caa12ff5a79f5d53bffc21', 'https://www.washingtonpost.com/world/the_americas/hard-hit-perus-costly-bet-on-cheap-covid-19-antibody-tests/2020/10/07/e80f58f0-08a6-11eb-8719-0df159d14794_story.html', 'https://apnews.com/article/virus-outbreak-pandemics-colombia-health-martin-vizcarra-d47b84ade3ae75c7b7fc0bf10fc306c0', 'https://kvia.com/news/us-world/2020/10/07/hard-hit-perus-costly-bet-on-cheap-covid-19-antibody-tests/', 'https://www.seattlepi.com/news/article/Hard-hit-Peru-s-costly-bet-on-cheap-COVID-19-15627697.php', 'https://www.680news.com/2020/10/07/hard-hit-perus-costly-bet-on-cheap-covid-19-antibody-tests/', 'https://www.chron.com/news/article/Hard-hit-Peru-s-costly-bet-on-cheap-COVID-19-15627697.php', 'https://www.nhregister.com/news/article/Hard-hit-Peru-s-costly-bet-on-cheap-COVID-19-15627697.php', 'https://www.michigansthumb.com/news/article/Hard-hit-Peru-s-costly-bet-on-cheap-COVID-19-15627697.php', 'https://www.sfgate.com/news/article/Hard-hit-Peru-s-costly-bet-on-cheap-COVID-19-15627697.php']","['8', '8', '8', '200', '8', '8', '8', '8', '8', '8', '8', '8', '8']","[20201007154500, 20201007151500, 20201007151500, 20201007150000, 20201007150000, 20201007150000, 20201007150000, 20201007150000, 20201007144500, 20201007144500, 20201007144500, 20201007143000, 20201007143000]","['apnews.com', 'washingtontimes.com', 'thestar.com', 'apnews.com', 'washingtonpost.com', 'apnews.com', 'kvia.com', 'seattlepi.com', '680news.com', 'chron.com', 'nhregister.com', 'michigansthumb.com', 'sfgate.com']"
KILL,-10.0,-55.0,['https://www.georgeherald.com/News/Article/International/faa-posts-pilot-training-standards-for-boeing-737-max-202010070626'],['2'],[20201007133000],['georgeherald.com']
KILL,-6.0,35.0,['https://sputniknews.com/society/202010071080697062-epstein-pal-ghislaine-maxwell-hires-lawyer-who-defended-osama-bin-ladens-associate-court-files-say/'],['224'],[20201007144500],['sputniknews.com']
KILL,-5.0,120.0,"['https://www.dailymail.co.uk/sciencetech/article-8815169/Ancient-humans-giant-beasts-killed-climate-change-study-finds.html', 'https://www.theglobeandmail.com/investing/markets/inside-the-market/article-market-movers-stocks-seeing-action-on-wednesday-and-why-68/', 'http://www.gdnonline.com/Details/874006']","['5', '2', '2']","[20201007154500, 20201007144500, 20201007134500]","['dailymail.co.uk', 'theglobeandmail.com', 'gdnonline.com']"
KILL,-3.5,30.0,"['https://www.ktpress.rw/2020/10/president-kagame-calls-for-regional-cooperation-to-fight-insecurity-boost-trade-investment/', 'https://www.adelaidenow.com.au/news/south-australia/knife-thrust-with-such-force-it-had-to-be-surgically-removed-from-officers-jaw-court-told/news-story/52bcb65d9b9a207c97ae79f3a92a6dfd?nk=69b8110fa222259eb20f9074d49e73a7-1602082098']","['19', '3']","[20201007153000, 20201007150000]","['ktpress.rw', 'adelaidenow.com.au']"
KILL,-1.28333,36.8167,"['https://www.theeastafrican.co.ke/tea/news/east-africa/westgate-attack-suspects-found-guilty-one-acquitted-2459704', 'https://www.local10.com/news/world/2020/10/07/2-guilty-of-supporting-deadly-westgate-mall-attack-in-kenya/', 'https://kdhnews.com/news/world/2-guilty-of-supporting-deadly-westgate-mall-attack-in-kenya/article_64d4afbb-daed-5408-9c85-de734377b391.html', 'https://www.ksat.com/news/world/2020/10/07/2-guilty-of-supporting-deadly-westgate-mall-attack-in-kenya/', 'https://www.theglobeandmail.com/world/article-kenyan-court-finds-two-men-guilty-of-supporting-deadly-2013-westgate/', 'https://apnews.com/article/kenya-archive-nairobi-somalia-0a53d332a03d7ff45aae82a3d28fd65c']","['67', '67', '67', '67', '67', '67']","[20201007153000, 20201007151500, 20201007151500, 20201007144500, 20201007144500, 20201007141500]","['theeastafrican.co.ke', 'local10.com', 'kdhnews.com', 'ksat.com', 'theglobeandmail.com', 'apnews.com']"
KILL,-0.10221,34.7617,['https://www.standardmedia.co.ke/health-science/article/2001389233/kenyas-coronavirus-cases-up-by-321'],['5'],[20201007151500],['standardmedia.co.ke']
KILL,0.35,32.5833,['https://www.theeastafrican.co.ke/tea/oped/comment/fire-at-makerere-wasn-t-so-bad-it-lit-the-path-to-its-redemption-2459748'],['19'],[20201007150000],['theeastafrican.co.ke']
KILL,0.404444,32.4594,['https://www.kfm.co.ug/news/suspected-rapist-dies-100m-away-from-victims-house-after-being-stabbed.html'],['100'],[20201007154500],['kfm.co.ug']
